name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Київ, Україна",2023-10-12T13:00:00,21.9,21.9,8.2,41.4,0,0,,0,0,49,24.1,218.1,1014,100,24.1,454.5,1.6,5,10,Overcast,cloudy,remote
"Київ, Україна",2023-10-12T14:00:00,21.7,21.7,8.2,41.91,0,0,,0,0,49.3,24.5,215.2,1014,91.8,24.1,396.2,1.4,4,10,Overcast,cloudy,remote
"Київ, Україна",2023-10-12T15:00:00,22.1,22.1,7.9,40.07,0,0,,0,0,49,21.6,230,1013.3,90,20,366.2,1.3,4,10,Partially cloudy,partly-cloudy-day,33345099999
"Київ, Україна",2023-10-12T16:00:00,21.6,21.6,8.5,43.03,0,0,,0,0,47.5,22.3,216.9,1012,95.6,24.1,261.9,0.9,3,10,Overcast,cloudy,remote
"Київ, Україна",2023-10-12T17:00:00,20.2,20.2,8.7,47.54,0,0,,0,0,42.5,21.6,221.6,1012,99,24.1,160.8,0.6,2,10,Overcast,cloudy,remote
"Київ, Україна",2023-10-12T18:00:00,20.2,20.2,7.9,45.03,0,0,,0,0,40.7,10.8,210,1012.6,100,20,48.8,0.2,0,10,Overcast,cloudy,33345099999
"Київ, Україна",2023-10-12T19:00:00,20.5,20.5,8.5,46.04,0,0,,0,0,38.9,19.8,222.9,1012,40.2,24.1,0.5,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-12T20:00:00,17.5,17.5,8.9,57.04,0,0,,0,0,38.5,19.4,225.4,1013,97.3,24.1,0,0,0,10,Overcast,cloudy,remote
"Київ, Україна",2023-10-12T21:00:00,17.6,17.6,8.6,55.54,0,0,,0,0,37.8,19.4,228.8,1013,100,24.1,0,0,0,10,Overcast,cloudy,remote
"Київ, Україна",2023-10-12T22:00:00,17.9,17.9,8.5,54.13,0,0,,0,0,36,19.1,231.1,1013,99.2,24.1,0,0,0,10,Overcast,cloudy,remote
"Київ, Україна",2023-10-12T23:00:00,16.6,16.6,9.7,63.73,0,0,,0,0,35.6,18,241.4,1013,100,24.1,0,0,0,10,Overcast,cloudy,remote
"Київ, Україна",2023-10-13T00:00:00,17.2,17.2,8.9,58.13,0,0,,0,0,33.5,3.6,270,1013.4,100,20,0,0,0,10,Overcast,cloudy,33345099999
"Київ, Україна",2023-10-13T01:00:00,14.3,14.3,11.5,83.26,0,0,rain,0,0,31.7,14,262.3,1014,100,21.9,0,0,0,10,Overcast,cloudy,remote
"Київ, Україна",2023-10-13T02:00:00,14.2,14.2,12.3,88.34,0,0,rain,0,0,27.4,13,268,1014,100,20.5,0,0,0,10,Overcast,cloudy,remote
"Київ, Україна",2023-10-13T03:00:00,14.3,14.3,12.5,88.93,0,0,rain,0,0,24.5,11.5,269.3,1014,100,14.8,0,0,0,10,Overcast,cloudy,remote
"Київ, Україна",2023-10-13T04:00:00,14.6,14.6,12.5,87.22,0,0,rain,0,0,21.2,10.8,271.8,1015,100,14.4,0,0,0,10,Overcast,cloudy,remote
"Київ, Україна",2023-10-13T05:00:00,13.3,13.3,12.3,93.66,0,0,rain,0,0,20.2,11.9,282.1,1015,99.6,24.1,0,0,0,10,Overcast,cloudy,remote
"Київ, Україна",2023-10-13T06:00:00,14.1,14.1,12.9,92.48,0,0,,0,0,19.8,3.6,280,1015.6,100,10,0,0,0,10,Overcast,cloudy,33345099999
"Київ, Україна",2023-10-13T07:00:00,13.4,13.4,12.3,93.05,0,0,,0,0,19.1,11.2,307.1,1016,96.5,24.1,0,0,0,10,Overcast,cloudy,remote
"Київ, Україна",2023-10-13T08:00:00,13.2,13.2,12.3,94.28,0,0,,0,0,19.8,10.4,320.7,1017,89.6,24.1,8.5,0,0,10,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2023-10-13T09:00:00,14.1,14.1,12.4,89.5,3,100,rain,0,0,20.9,3.6,330,1017.3,100,20,62.8,0.2,1,10,"Rain, Overcast",rain,33345099999
"Київ, Україна",2023-10-13T10:00:00,12.1,12.1,10,86.99,0,0,,0,0,23,10.4,325.2,1018,81.1,24.1,178.4,0.6,2,10,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2023-10-13T11:00:00,15.1,15.1,8.9,66.46,0,0,,0,0,25.6,11.2,317,1019,80.6,24.1,275,1,3,10,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2023-10-13T12:00:00,14.7,14.7,11.2,79.54,0,0,,0,0,26.6,3.6,10,1018.7,90,20,246,0.9,2,10,Partially cloudy,partly-cloudy-day,33345099999
"Київ, Україна",2023-10-13T13:00:00,16.7,16.7,7.8,55.69,0,0,,0,0,27,11.2,307.8,1019,29,24.1,278.9,1,3,10,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2023-10-13T14:00:00,16.9,16.9,7.4,53.51,0,0,,0,0,25.9,9.7,305.6,1019,22.1,24.1,311.7,1.1,3,10,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2023-10-13T15:00:00,17.4,17.4,8.1,54.37,0,0,,0,0,23.4,3.6,330,1018.5,30,20,305.4,1.1,3,10,Partially cloudy,partly-cloudy-day,33345099999
"Київ, Україна",2023-10-13T16:00:00,17,17,7,51.73,0,0,,0,0,21.2,9.4,299.8,1019,4.3,24.1,251.4,0.9,3,10,Clear,clear-day,remote
"Київ, Україна",2023-10-13T17:00:00,15.1,15.1,6.9,58.01,0,0,,0,0,18.4,6.5,299.1,1019,2.4,24.1,166,0.6,2,10,Clear,clear-day,remote
"Київ, Україна",2023-10-13T18:00:00,16.2,16.2,7.1,54.81,0,0,,0,0,13,0,307.8,1019,40,20,51.8,0.2,1,10,Partially cloudy,partly-cloudy-day,33345099999
"Київ, Україна",2023-10-13T19:00:00,16.7,16.7,6.3,50.25,0,0,,0,0,6.1,3.6,283.9,1019,0.2,24.1,0.3,0,0,10,Clear,clear-night,remote
"Київ, Україна",2023-10-13T20:00:00,7.1,7.1,5.4,88.94,0,0,,0,0,7.2,3.2,230.5,1020,98.2,24.1,0,0,0,10,Overcast,cloudy,remote
"Київ, Україна",2023-10-13T21:00:00,11.1,11.1,6.9,75.33,0,0,,0,0,11.9,0,201.4,1019.9,83.4,20,0,0,0,10,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2023-10-13T22:00:00,7.4,6.1,5.5,87.74,0,0,,0,0,11.9,7.2,193.7,1020,94,24.1,0,0,0,10,Overcast,cloudy,remote
"Київ, Україна",2023-10-13T23:00:00,6.2,4.8,4.4,88.24,0,0,,0,0,13,6.8,186.5,1020,79.3,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-14T00:00:00,10.2,10.2,6.2,76.22,0,0,,0,0,14,0,187.1,1019.9,58.6,20,0,0,0,10,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2023-10-14T01:00:00,6.6,4.3,4.3,85.25,0,0,,0,0,18.4,11.2,188.6,1020,93.3,24.1,0,0,0,10,Overcast,cloudy,remote
"Київ, Україна",2023-10-14T02:00:00,6.9,4.6,4.2,82.92,0,0,,0,0,20.9,11.5,195.2,1019,60.7,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-14T03:00:00,10.6,10.6,5.7,71.69,0,0,,0,0,21.6,7.2,200,1019.2,23.1,20,0,0,0,10,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2023-10-14T04:00:00,6.7,4.2,4.4,85.26,0,0,,0,0,23,12.2,194.9,1019,13,24.1,0,0,0,10,Clear,clear-night,remote
"Київ, Україна",2023-10-14T05:00:00,7.1,4.6,5.5,89.56,0,0,,0,0,24.5,13,191.5,1018,32.8,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-14T06:00:00,10.2,10.2,6.2,76.22,0,0,,0,0,26.3,7.2,200,1018,70.5,20,0,0,0,10,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2023-10-14T07:00:00,7.4,4.7,5.9,90.2,0,0,,0,0,28.1,14.8,191.5,1017,75.6,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-14T08:00:00,10.3,10.3,8.1,86.23,0,0,,0,0,30.6,16.2,190.1,1017,65.8,24.1,12.6,0,0,10,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2023-10-14T09:00:00,9.9,9.9,6.9,81.6,0,0,,0,0,34.2,3.6,160,1016.8,50.7,20,102.7,0.4,1,10,Partially cloudy,partly-cloudy-day,33345099999
"Київ, Україна",2023-10-14T10:00:00,10.7,10.7,8.4,85.69,0,0,,0,0,35.3,19.1,190.9,1016,7.8,24.1,233.2,0.8,2,10,Clear,clear-day,remote
"Київ, Україна",2023-10-14T11:00:00,18.9,18.9,11.2,60.93,0,0,,0,0,40,20.5,193.5,1016,1.8,24.1,349.4,1.3,3,10,Clear,clear-day,remote
"Київ, Україна",2023-10-14T12:00:00,18.7,18.7,12.2,65.91,0,0,,0,0,42.1,14.4,200,1015.3,30,20,427.4,1.5,4,10,Partially cloudy,partly-cloudy-day,33345099999
"Київ, Україна",2023-10-14T13:00:00,22.3,22.3,11.2,49.41,0,0,,0,0,42.8,20.5,195.6,1014,62.8,24.1,457.6,1.6,5,10,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2023-10-14T14:00:00,22.3,22.3,11.3,49.73,0,0,,0,0,42.8,20.5,195.9,1013,59.2,24.1,423.6,1.5,4,10,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2023-10-14T15:00:00,22.1,22.1,12.1,53.08,0,0,,0,0,42.5,14.4,200,1012.6,80,20,354.7,1.3,4,10,Partially cloudy,partly-cloudy-day,33345099999
"Київ, Україна",2023-10-14T16:00:00,22.4,22.4,11.3,49.43,0,0,,0,0,41.4,18.7,188.6,1012,11.5,24.1,266.6,1,3,10,Clear,clear-day,remote
"Київ, Україна",2023-10-14T17:00:00,20.8,20.8,11.2,54.16,0,0,,0,0,37.8,18.4,184.5,1011,13.9,24.1,156.2,0.6,2,10,Clear,clear-day,remote
"Київ, Україна",2023-10-14T18:00:00,20.7,20.7,11.7,56.32,0,0,,0,0,36,10.8,180,1010.9,30,20,44.2,0.2,0,10,Partially cloudy,partly-cloudy-day,33345099999
"Київ, Україна",2023-10-14T19:00:00,20.9,20.9,11,53.12,0,0,,0,0,36,19.4,185.1,1010,33.7,24.1,0.1,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-14T20:00:00,17.9,17.9,10.7,62.75,0,0,,0,0,36.4,19.4,188.4,1010,58.5,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-14T21:00:00,17.7,17.7,11.6,67.46,0,0,,0,0,37.4,10.8,180,1010.3,30,20,0,0,0,10,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2023-10-14T22:00:00,18,18,10.6,61.94,0,0,,0,0,34.6,18.7,194.8,1010,53.4,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-14T23:00:00,16.8,16.8,10.6,66.82,0,0,,0,0,35.3,19.1,194.5,1010,58.8,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-15T00:00:00,16.6,16.6,10.9,69.04,0,0,,0,0,36.4,7.2,190,1009.3,90,20,0,0,0,10,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2023-10-15T01:00:00,15.2,15.2,10.5,73.52,0,0,,0,0,36.4,18.7,200.6,1008,17.2,24.1,0,0,0,10,Clear,clear-night,remote
"Київ, Україна",2023-10-15T02:00:00,15.3,15.3,10.4,72.56,0,0,,0,0,36,18.4,203,1008,20.6,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-15T03:00:00,15.9,15.9,11.7,76.12,0,0,,0,0,35.3,10.8,200,1008.1,100,20,0,0,0,10,Overcast,cloudy,33345099999
"Київ, Україна",2023-10-15T04:00:00,15.4,15.4,10.2,71.14,0,0,,0,0,33.8,16.2,208.4,1008,25.6,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-15T05:00:00,14.1,14.1,10.4,78.4,0,0,,0,0,31.7,15.1,206.5,1007,18.2,24.1,0,0,0,10,Clear,clear-night,remote
"Київ, Україна",2023-10-15T06:00:00,13.9,13.9,11.9,87.74,0,0,,0,0,29.5,7.2,200,1007.2,80,10,0,0,0,10,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2023-10-15T07:00:00,13.8,13.8,10.4,79.95,0,0,,0,0,28.8,14,213.5,1007,0,24.1,0,0,0,10,Clear,clear-night,remote
"Київ, Україна",2023-10-15T08:00:00,13.8,13.8,10.7,81.56,0,0,,0,0,27.4,13,224.2,1007,4,24.1,12.2,0,0,10,Clear,clear-day,remote
"Київ, Україна",2023-10-15T09:00:00,13.7,13.7,11.9,88.88,0,0,,0,0,25.6,7.2,230,1007.5,10,20,99.9,0.4,1,10,Clear,clear-day,33345099999
"Київ, Україна",2023-10-15T10:00:00,14.6,14.6,11.4,81.12,0,0,,0,0,25.9,12.6,253.3,1008,84.4,24.1,188.4,0.7,2,10,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2023-10-15T11:00:00,15.5,15.5,12.3,81.24,0,0,,0,0,28.8,15.5,293.8,1007,100,24.1,152.6,0.5,2,10,Overcast,cloudy,remote
"Київ, Україна",2023-10-15T12:00:00,15.4,15.4,11.9,79.64,0,0,rain,0,0,29.9,3.6,310,1008.1,100,20,154.9,0.6,2,10,Overcast,cloudy,33345099999
"Київ, Україна",2023-10-15T13:00:00,13.7,13.7,12.2,90.66,0.4,100,rain,0,0,27.7,13.7,323.5,1009,100,24.1,86.2,0.3,1,10,"Rain, Overcast",rain,remote
"Київ, Україна",2023-10-15T14:00:00,13.9,13.9,12.1,88.9,0.1,100,rain,0,0,26.3,14.4,326.2,1009,100,23,110.8,0.4,1,10,"Rain, Overcast",rain,remote
"Київ, Україна",2023-10-15T15:00:00,13.8,13.8,11.5,86.01,0,0,rain,0,0,27,14,331.9,1009,100,22.6,77.1,0.3,1,10,Overcast,cloudy,remote
"Київ, Україна",2023-10-15T16:00:00,13.7,13.7,10.4,80.47,0,0,rain,0,0,26.3,11.9,335.4,1009,100,24.1,37.2,0.1,0,10,Overcast,cloudy,remote
"Київ, Україна",2023-10-15T17:00:00,11.9,11.9,9.3,84.1,0.2,100,rain,0,0,21.2,9,325.3,1009,100,24.1,19.1,0.1,0,10,"Rain, Overcast",rain,remote
"Київ, Україна",2023-10-15T18:00:00,12.4,12.4,8.9,79.21,0,0,,0,0,18,0,316.3,1009.2,100,20,3.6,0,0,10,Overcast,cloudy,33345099999
"Київ, Україна",2023-10-15T19:00:00,11.9,11.9,10.4,90.53,0.7,100,rain,0,0,18.4,8.6,313.5,1009,100,24,0,0,0,10,"Rain, Overcast",rain,remote
"Київ, Україна",2023-10-15T20:00:00,10.1,10.1,9.2,94.14,0.8,100,rain,0,0,18.4,10.4,309,1009,100,24.1,0,0,0,10,"Rain, Overcast",rain,remote
"Київ, Україна",2023-10-15T21:00:00,10.7,10.7,6.2,73.72,0,0,,0,0,23.8,10.8,320,1010,100,20,0,0,0,10,Overcast,cloudy,33345099999
"Київ, Україна",2023-10-15T22:00:00,9.9,7.7,8.4,90.39,1.5,100,rain,0,0,29.2,15.5,316.3,1010,99.2,24.1,0,0,0,10,"Rain, Overcast",rain,remote
"Київ, Україна",2023-10-15T23:00:00,7.8,5.3,6.3,90.23,0.9,100,rain,0,0,29.2,14,319.4,1010,100,21.3,0,0,0,10,"Rain, Overcast",rain,remote
"Київ, Україна",2023-10-16T00:00:00,7.7,6.5,5.9,88.38,0,0,rain,0,0,25.2,7.2,330,1009.9,100,10,0,0,0,10,Overcast,cloudy,33345099999
"Київ, Україна",2023-10-16T01:00:00,6.9,4.4,5.5,90.79,0,0,rain,0,0,21.6,12.6,319.7,1009,100,9.6,0,0,0,10,Overcast,cloudy,remote
"Київ, Україна",2023-10-16T02:00:00,7.2,5,6.1,92.72,0,0,rain,0,0,19.8,11.2,319.3,1009,100,7,0,0,0,10,Overcast,cloudy,remote
"Київ, Україна",2023-10-16T03:00:00,7.5,5.1,6.6,94.02,0,0,rain,0,0,19.8,13,328.4,1009,100,8.7,0,0,0,10,Overcast,cloudy,remote
"Київ, Україна",2023-10-16T04:00:00,7.7,5.1,6.8,94.03,0,0,rain,0,0,23.4,14.8,329.9,1009,100,7.8,0,0,0,10,Overcast,cloudy,remote
"Київ, Україна",2023-10-16T05:00:00,6.4,3.5,5.7,95.28,0,0,rain,0,0,24.8,14.4,331.7,1009,100,11.6,0,0,0,10,Overcast,cloudy,remote
"Київ, Україна",2023-10-16T06:00:00,5.9,5.9,4.7,92,0,0,rain,0,0,25.2,0,325.2,1009.1,100,10,0,0,0,10,Overcast,cloudy,33345099999
"Київ, Україна",2023-10-16T07:00:00,6.4,3.9,5.7,95.28,0,0,rain,0,0,24.8,12.2,316.6,1009,100,22.5,0,0,0,10,Overcast,cloudy,remote
"Київ, Україна",2023-10-16T08:00:00,5.8,2.9,5.3,96.59,0,0,rain,0,0,27,13.7,308.6,1009,100,24.1,3,0,0,10,Overcast,cloudy,remote
"Київ, Україна",2023-10-16T09:00:00,6.4,4.9,5.2,92.03,14,100,rain,0,0,30.6,7.2,320,1008.9,100,10,31.7,0.1,0,10,"Rain, Overcast",rain,33345099999
"Київ, Україна",2023-10-16T10:00:00,5.9,2.2,4.2,88.84,0,0,,0,0,35.3,19.8,306,1009,95.4,24.1,114.1,0.4,1,10,Overcast,cloudy,remote
"Київ, Україна",2023-10-16T11:00:00,8.1,4.8,4.5,78.02,0,0,,0,0,40.3,21.2,304,1009,78.8,24.1,166.1,0.6,2,10,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2023-10-16T12:00:00,8.2,7,4.9,79.69,0,0,,0,0,47.2,7.2,310,1009.4,90,20,324.3,1.2,3,10,Partially cloudy,partly-cloudy-day,33345099999
"Київ, Україна",2023-10-16T13:00:00,9,5.8,3.1,66.53,0,0,,0,0,48.6,22.7,310.2,1010,33.1,24.1,338.6,1.2,3,10,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2023-10-16T14:00:00,8.8,5.5,2.2,63.26,0,0,rain,0,0,49,23,305.4,1010,46.2,24.1,232.9,0.8,2,10,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2023-10-16T15:00:00,9.2,7.5,2.2,61.57,0,0,,0,0,51.5,10.8,280,1009.7,90,20,219.8,0.8,2,10,Partially cloudy,partly-cloudy-day,33345099999
"Київ, Україна",2023-10-16T16:00:00,8.4,4.9,2.5,66.4,0,0,rain,0,0,50.8,24.1,297.6,1010,71,24.1,164.7,0.6,2,10,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2023-10-16T17:00:00,7,3.1,3.5,78.4,0,0,rain,0,0,49.3,24.1,294,1011,45.6,24.1,97.4,0.4,1,10,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2023-10-16T18:00:00,7.1,5.8,3.1,75.7,0,0,rain,0,0,40.7,7.2,300,1011.9,100,20,33,0.1,0,10,Overcast,cloudy,33345099999
"Київ, Україна",2023-10-16T19:00:00,7.5,4.1,4.7,82.42,0,0,,0,0,41.4,20.9,291.8,1012,20.8,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-16T20:00:00,6.1,2.3,4,86.4,0,0,,0,0,39.2,21.2,288.5,1013,11.4,24.1,0,0,0,10,Clear,clear-night,remote
"Київ, Україна",2023-10-16T21:00:00,5.4,2.9,3.2,85.72,0,0,,0,0,39.2,10.8,270,1013.9,26,20,0,0,0,10,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2023-10-16T22:00:00,6.2,2.4,3.4,82.25,0,0,,0,0,40,21.2,283.7,1014,32.4,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-16T23:00:00,5.2,1.2,2.9,85.09,0,0,,0,0,39.2,20.5,282.6,1015,28.8,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-17T00:00:00,5.4,2.9,2.9,83.92,0,0,,0,0,38.2,10.8,270,1015.2,80,20,0,0,0,10,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2023-10-17T01:00:00,4.3,-0.1,3,91.25,0,0,,0,0,37.8,21.6,285,1016,74.4,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-17T02:00:00,4.3,-0.2,2.9,90.61,0,0,,0,0,37.1,23,286.5,1016,91.2,24.1,0,0,0,10,Overcast,cloudy,remote
"Київ, Україна",2023-10-17T03:00:00,5.2,3.5,3.1,86.31,0,0,rain,0,0,36.4,7.2,290,1016.4,80,20,0,0,0,10,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2023-10-17T04:00:00,4.5,0.5,2.9,89.35,0.1,100,rain,0,0,35.6,19.4,292.4,1017,48.5,24.1,0,0,0,10,"Rain, Partially cloudy",rain,remote
"Київ, Україна",2023-10-17T05:00:00,4.4,0.6,2.9,89.98,0,0,,0,0,35.3,17.3,289.7,1017,33,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-17T06:00:00,5.4,3.8,3.4,86.94,0,0,,0,0,34.9,7.2,290,1017.6,80,20,0,0,0,10,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2023-10-17T07:00:00,4.4,0.6,3.1,91.26,0,0,,0,0,34.9,17.3,285.9,1018,52.4,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-17T08:00:00,4.9,1.2,3.2,88.75,0,0,,0,0,34.6,17.3,285.6,1019,62.9,24.1,8.8,0,0,10,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2023-10-17T09:00:00,4.9,4.9,2.6,85.06,0,0,,0,0,34.9,3.6,280,1019.7,60,20,85,0.3,1,10,Partially cloudy,partly-cloudy-day,33345099999
"Київ, Україна",2023-10-17T10:00:00,4.7,0.5,2.9,88.11,0,0,,0,0,38.9,20.9,287.3,1020,62.8,24.1,169.6,0.6,2,10,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2023-10-17T11:00:00,8.2,4.8,1.9,64.49,0,0,,0,0,43.2,22.7,288.4,1021,54.1,24.1,250.8,0.9,3,10,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2023-10-17T12:00:00,7.9,5.9,1.2,62.6,0,0,,0,0,45,10.8,280,1020.7,60,20,320.4,1.2,3,10,Partially cloudy,partly-cloudy-day,33345099999
"Київ, Україна",2023-10-17T13:00:00,9.9,7.1,-0.5,48.36,0,0,,0,0,48.2,20.9,290.8,1021,41.8,24.1,415.9,1.5,4,10,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2023-10-17T14:00:00,10,7.3,-1.2,45.64,0,0,,0,0,43.9,20.5,289.5,1020,34.8,24.1,418.5,1.5,4,10,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2023-10-17T15:00:00,9.7,7.6,-2.6,42.01,0,0,,0,0,43.6,14.4,320,1020.1,40,20,357.8,1.3,4,10,Partially cloudy,partly-cloudy-day,33345099999
"Київ, Україна",2023-10-17T16:00:00,10.1,10.1,-1.3,45.01,0,0,,0,0,42.5,19.8,288.1,1020,82.8,24.1,217.3,0.8,2,10,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2023-10-17T17:00:00,8.3,5.6,-0.8,52.7,0,0,,0,0,37.4,16.6,286.8,1020,62.4,24.1,93.1,0.3,1,10,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2023-10-17T18:00:00,8.4,8.4,-1.6,49.37,0,0,,0,0,30.6,3.6,260,1020.1,16.8,20,27.9,0.1,0,10,Clear,clear-day,33345099999
"Київ, Україна",2023-10-17T19:00:00,9.1,7.4,-1.2,48.49,0,0,,0,0,23.8,10.4,271.4,1020,0,24.1,0,0,0,10,Clear,clear-night,remote
"Київ, Україна",2023-10-17T20:00:00,4.6,2,-0.8,67.99,0,0,,0,0,20.5,10.4,265.4,1020,0,24.1,0,0,0,10,Clear,clear-night,remote
"Київ, Україна",2023-10-17T21:00:00,4.1,1.3,-0.5,71.97,0,0,,0,0,18.4,11.2,263.2,1021,0,24.1,0,0,0,10,Clear,clear-night,remote
"Київ, Україна",2023-10-17T22:00:00,4,1.1,-0.5,72.48,0,0,,0,0,20.2,11.5,259.8,1021,2.4,24.1,0,0,0,10,Clear,clear-night,remote
"Київ, Україна",2023-10-17T23:00:00,2.9,-0.2,-0.6,77.76,0,0,,0,0,19.8,11.5,256.5,1021,0.4,24.1,0,0,0,10,Clear,clear-night,remote
"Київ, Україна",2023-10-18T00:00:00,5.1,3.4,-0.6,66.63,0,0,,0,0,20.9,7.2,250,1021.3,0,20,0,0,0,10,Clear,clear-night,33345099999
