name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Київ, Україна",2023-10-08T03:00:00,11.3,11.3,7.4,76.92,0,0,,0,0,39.6,22,287.3,1005,100,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2023-10-08T04:00:00,11.3,11.3,7,74.85,0,0,,0,0,37.8,22.3,293.6,1005,99.8,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2023-10-08T05:00:00,8.7,5.5,4.2,73.36,0,0,,0,0,37.1,22,294,1005,96.4,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2023-10-08T06:00:00,9.1,8.1,4.4,72.41,0,0,,0,0,36.7,7.2,280,1005.2,100,20,0,0,0,,Overcast,cloudy,33345099999
"Київ, Україна",2023-10-08T07:00:00,8.9,5.7,2.8,65.57,0,0,,0,0,38.2,22,303,1005,91.4,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2023-10-08T08:00:00,8.3,5.1,1.1,60.48,0,0,,0,0,38.2,21.2,302.9,1006,99.6,,8.9,0,0,,Overcast,cloudy,remote
"Київ, Україна",2023-10-08T09:00:00,8.7,6.3,-0.6,52.05,0.9,100,rain,0,0,40.7,14.4,320,1006.9,90,20,57.9,0.2,1,,"Rain, Partially cloudy",rain,33345099999
"Київ, Україна",2023-10-08T10:00:00,8.9,5.3,1.7,60.63,0,0,,0,0,50.8,27.7,304.4,1007,100,,187,0.7,2,,Overcast,cloudy,remote
"Київ, Україна",2023-10-08T11:00:00,10.5,10.5,-0.1,47.83,0,0,,0,0,54.7,29.9,304.3,1008,94.1,,268.2,1,3,,Overcast,cloudy,remote
"Київ, Україна",2023-10-08T12:00:00,10.1,10.1,0.7,52.06,0,0,,0,0,57.6,14.4,300,1007.6,80,20,404,1.5,4,,Partially cloudy,partly-cloudy-day,33345099999
"Київ, Україна",2023-10-08T13:00:00,11.9,11.9,-3.5,33.94,0,0,,0,0,58,28.1,303.1,1008,9.2,,440.7,1.6,4,,Clear,clear-day,remote
"Київ, Україна",2023-10-08T14:00:00,12.1,12.1,-4.6,30.84,0,0,,0,0,57.6,29.2,301.7,1007,19.2,,518.3,1.9,5,,Clear,clear-day,remote
"Київ, Україна",2023-10-08T15:00:00,11.2,11.2,-4.6,32.73,0,0,,0,0,58,14.4,310,1007.6,40,20,428.8,1.5,4,,Partially cloudy,partly-cloudy-day,33345099999
"Київ, Україна",2023-10-08T16:00:00,11.7,11.7,-4.3,32.39,0,0,,0,0,60.5,31.7,302.7,1007,23.4,,334.9,1.2,3,,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2023-10-08T17:00:00,9.9,6.4,-4.6,35.69,0,0,,0,0,61.6,30.2,302.1,1007,11.2,,206.3,0.7,2,,Clear,clear-day,remote
"Київ, Україна",2023-10-08T18:00:00,9.9,8.3,-5.6,33.09,0,0,,0,0,59,10.8,300,1008.3,5.8,20,76.8,0.3,1,,Clear,clear-day,33345099999
"Київ, Україна",2023-10-08T19:00:00,9.8,6.3,-3.3,39.61,0,0,,0,0,55.1,28.8,293.3,1009,43.7,,2.6,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-08T20:00:00,6.3,1.5,-2.4,53.72,0,0,,0,0,68,33.1,301.6,1009,78.6,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-08T21:00:00,7.7,4.3,-2.1,49.9,0,0,,0,0,67.7,21.6,300,1009.6,31.2,20,0,0,0,,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2023-10-08T22:00:00,6.3,1.7,-0.6,61.32,0,0,,0,0,56.5,30.2,299.5,1011,24.9,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-08T23:00:00,4.9,0,0,70.58,0,0,,0,0,56.5,28.8,298.9,1011,29.9,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-09T00:00:00,5.2,2.7,-0.8,65.21,0,0,,0,0,54.7,10.8,300,1011.6,80,20,0,0,0,,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2023-10-09T01:00:00,4.7,-0.2,0.5,74.21,0,0,,0,0,56.9,27.7,297.7,1012,43.2,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-09T02:00:00,4.4,-0.7,1,78.56,0,0,,0,0,57.6,28.8,300.8,1013,31.6,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-09T03:00:00,5.4,2.3,-1.1,62.91,0,0,,0,0,55.4,14.4,310,1013.3,80,20,0,0,0,,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2023-10-09T04:00:00,4.4,-0.7,1.1,79.13,0,0,,0,0,53.3,28.8,301.7,1014,45,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-09T05:00:00,4.4,-0.5,0.9,78,0,0,,0,0,52.6,27.4,302.4,1014,49.2,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-09T06:00:00,4.7,2.1,-0.1,71.05,0,0,,0,0,51.5,10.8,310,1015.2,80,20,0,0,0,,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2023-10-09T07:00:00,4.8,0,0.5,73.69,0,0,,0,0,50.8,26.6,304.6,1016,65.9,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-09T08:00:00,5.1,0.6,0.4,71.65,0,0,,0,0,49.3,25.2,304.7,1016,39.7,,19.9,0.1,0,,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2023-10-09T09:00:00,4.9,1.7,-0.4,68.56,0,0,,0,0,49.3,14.4,320,1016.8,30,20,130.3,0.5,1,,Partially cloudy,partly-cloudy-day,33345099999
"Київ, Україна",2023-10-09T10:00:00,5,0,0.1,70.6,0,0,,0,0,59.4,30.6,310.8,1017,75.7,,217.3,0.8,2,,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2023-10-09T11:00:00,8.1,4.1,-0.6,54.21,0,0,,0,0,57.6,29.2,310.4,1018,80.5,,281.8,1,3,,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2023-10-09T12:00:00,8.2,5.3,-1.4,50.78,0,0,,0,0,56.5,18,320,1017.5,40,20,337.1,1.2,3,,Partially cloudy,partly-cloudy-day,33345099999
"Київ, Україна",2023-10-09T13:00:00,10.1,10.1,-3.2,39.11,0,0,,0,0,54.4,27.7,310.2,1017,86.6,,357.2,1.3,4,,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2023-10-09T14:00:00,10.2,10.2,-3.1,39.14,0,0,,0,0,53.6,27,309.8,1017,99.4,,407.7,1.5,4,,Overcast,cloudy,remote
"Київ, Україна",2023-10-09T15:00:00,9.9,8.3,-3.8,37.9,0,0,,0,0,51.8,10.8,310,1017.1,90,20,319.5,1.2,3,,Partially cloudy,partly-cloudy-day,33345099999
"Київ, Україна",2023-10-09T16:00:00,10,7.1,-2,43.04,0,0,,0,0,46.1,22.7,305.8,1017,100,,206.3,0.7,2,,Overcast,cloudy,remote
"Київ, Україна",2023-10-09T17:00:00,8.5,5.4,-0.8,51.99,0,0,,0,0,41.4,20.2,303.6,1017,99,,104.6,0.4,1,,Overcast,cloudy,remote
"Київ, Україна",2023-10-09T18:00:00,8.7,7.6,-2.6,44.93,0,0,,0,0,36,7.2,310,1017.1,90,20,40,0.1,0,,Partially cloudy,partly-cloudy-day,33345099999
"Київ, Україна",2023-10-09T19:00:00,8.8,6.6,-0.9,50.58,0,0,,0,0,27,13.3,293.6,1018,99.2,,1.5,0,0,,Overcast,cloudy,remote
"Київ, Україна",2023-10-09T20:00:00,4.9,2.2,-0.8,66.58,0,0,,0,0,21.6,11.5,284.2,1018,85.3,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-09T21:00:00,6.2,6.2,-1.3,58.66,0,0,,0,0,17.6,3.6,300,1018.1,40,20,0,0,0,,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2023-10-09T22:00:00,4.5,1.9,-0.5,69.99,0,0,,0,0,17.3,10.4,271.3,1018,0,,0,0,0,,Clear,clear-night,remote
"Київ, Україна",2023-10-09T23:00:00,2.5,-0.7,-1.1,77.13,0,0,,0,0,19.8,11.5,272.3,1018,0,,0,0,0,,Clear,clear-night,remote
"Київ, Україна",2023-10-10T00:00:00,4.4,4.4,-1.3,66.47,0,0,,0,0,20.9,3.6,260,1018.2,42.1,20,0,0,0,,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2023-10-10T01:00:00,1.5,-2.3,-1.1,82.83,0,0,,0,0,20.9,13.3,260.4,1018,79.3,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-10T02:00:00,1.5,-2.2,-1.1,82.83,0,0,,0,0,20.5,13,256.2,1018,93,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2023-10-10T03:00:00,3.1,3.1,-0.6,76.67,0,0,,0,0,21.2,3.6,280,1018.3,86.8,20,0,0,0,,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2023-10-10T04:00:00,1.5,-2.6,-1.2,82.23,0,0,,0,0,24.8,14.8,261.3,1018,76.6,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-10T05:00:00,0.9,-3.2,-1.5,83.98,0,0,,0,0,25.2,14.4,262.2,1018,62,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-10T06:00:00,2.1,2.1,-0.9,80.53,0,0,,0,0,24.5,3.6,280,1018.4,21.2,20,0,0,0,,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2023-10-10T07:00:00,0.9,-3.2,-1.6,83.37,0,0,,0,0,24.5,14,274.3,1018,17.2,,0,0,0,,Clear,clear-night,remote
"Київ, Україна",2023-10-10T08:00:00,2.6,-1.2,-0.5,80.01,0,0,,0,0,24.8,14.8,281.5,1019,37.3,,16.9,0.1,0,,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2023-10-10T09:00:00,3.1,1.1,-0.9,75.01,0,0,,0,0,28.1,7.2,290,1019.2,80,20,116.5,0.4,1,,Partially cloudy,partly-cloudy-day,33345099999
"Київ, Україна",2023-10-10T10:00:00,2.3,-2,-0.5,81.74,0,0,,0,0,33.5,17.6,296.9,1020,63.9,,220.7,0.8,2,,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2023-10-10T11:00:00,8.8,5.8,1,58.05,0,0,,0,0,39.2,19.8,307.2,1019,76.8,,327.1,1.2,3,,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2023-10-10T12:00:00,8.9,7.1,1.6,60.2,0,0,,0,0,42.1,10.8,300,1019.5,10,20,387.2,1.4,4,,Clear,clear-day,33345099999
"Київ, Україна",2023-10-10T13:00:00,10,7.5,-0.7,47.34,0.1,100,rain,0,0,42.8,18.4,310.5,1019,52.1,,355.1,1.3,4,,"Rain, Partially cloudy",rain,remote
"Київ, Україна",2023-10-10T14:00:00,10.2,10.2,-0.7,46.71,0.2,100,rain,0,0,43.6,22,312.2,1019,45.3,,421.7,1.5,4,,"Rain, Partially cloudy",rain,remote
"Київ, Україна",2023-10-10T15:00:00,9.7,8.1,-1.1,46.91,0,0,,0,0,43.9,10.8,340,1019.8,90,20,323.9,1.2,3,,Partially cloudy,partly-cloudy-day,33345099999
"Київ, Україна",2023-10-10T16:00:00,10.1,10.1,-0.6,47.37,0,0,,0,0,42.8,21.6,324.8,1020,50,,251.8,0.9,3,,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2023-10-10T17:00:00,8.8,5.9,-0.6,51.7,0,0,,0,0,40.3,19.4,330.2,1021,41.5,,161.8,0.6,2,,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2023-10-10T18:00:00,8.9,7.9,-1.3,48.79,0,0,,0,0,35.3,7.2,330,1021.3,30,20,65.1,0.2,1,,Partially cloudy,partly-cloudy-day,33345099999
"Київ, Україна",2023-10-10T19:00:00,8.2,6.4,-0.1,55.84,0,0,,0,0,23.8,10.4,336.5,1022,0.8,,1.3,0,0,,Clear,clear-night,remote
"Київ, Україна",2023-10-10T20:00:00,2.8,0.6,0,81.81,0,0,,0,0,16.2,7.6,337.4,1023,0,,0,0,0,,Clear,clear-night,remote
"Київ, Україна",2023-10-10T21:00:00,5.2,5.2,-0.6,66.17,0,0,,0,0,12.6,0,335.1,1023.9,1.4,20,0,0,0,,Clear,clear-night,33345099999
"Київ, Україна",2023-10-10T22:00:00,2,-0.6,0.2,87.86,0,0,,0,0,14.4,8.6,332.6,1025,10.8,,0,0,0,,Clear,clear-night,remote
"Київ, Україна",2023-10-10T23:00:00,0.5,-1.8,-0.9,90.33,0,0,,0,0,13,6.8,329.3,1025,72.9,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-11T00:00:00,4.2,4.2,-0.4,71.99,0,0,,0,0,9.4,3.6,270,1025.4,30,20,0,0,0,,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2023-10-11T01:00:00,0,0,-1.2,91.62,0,0,,0,0,5.4,3.2,245.6,1026,23.3,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-11T02:00:00,-0.3,-0.3,-1.1,94.33,0,0,,0,0,5.8,3.6,226,1026,33,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-11T03:00:00,2.2,2.2,-0.6,81.72,0,0,,0,0,6.8,0,222.7,1026.3,42.4,20,0,0,0,,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2023-10-11T04:00:00,-1,-1,-1.1,99.27,0,0,,0,0,9.4,4.3,205.3,1027,79,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-11T05:00:00,-0.7,-2.9,-2,90.9,0,0,,0,0,9.7,6.1,199.9,1027,75.4,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-11T06:00:00,1.1,1.1,-0.8,87.14,0,0,,0,0,11.5,0,193.6,1027.2,66.2,20,0,0,0,,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2023-10-11T07:00:00,0.5,-2.2,-2.1,82.71,0,0,,0,0,14,7.9,192.6,1027,78,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-11T08:00:00,3.1,0.3,-0.8,75.56,0,0,,0,0,17.3,10.1,189,1027,38,,11.2,0,0,,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2023-10-11T09:00:00,4.4,4.4,-1.3,66.47,0,0,,0,0,21.6,3.6,180,1027.6,10,20,80.5,0.3,1,,Clear,clear-day,33345099999
"Київ, Україна",2023-10-11T10:00:00,3.5,0.5,0.3,79.57,0,0,,0,0,23.8,11.5,188.8,1028,69.9,,255.3,0.9,3,,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2023-10-11T11:00:00,11.6,11.6,0.8,47.46,0,0,,0,0,28.1,13.7,187.7,1027,100,,374,1.3,4,,Overcast,cloudy,remote
"Київ, Україна",2023-10-11T12:00:00,11.4,11.4,0.6,47.4,0,0,,0,0,33.1,14.4,220,1027.1,80,20,409.9,1.5,4,,Partially cloudy,partly-cloudy-day,33345099999
"Київ, Україна",2023-10-11T13:00:00,13.8,13.8,-0.7,36.85,0,0,,0,0,37.1,17.3,190.8,1026,100,,391.4,1.4,4,,Overcast,cloudy,remote
"Київ, Україна",2023-10-11T14:00:00,13.8,13.8,-1.4,35.01,0,0,,0,0,40,19.4,195.5,1025,98.4,,383.1,1.4,4,,Overcast,cloudy,remote
"Київ, Україна",2023-10-11T15:00:00,12.9,12.9,-2.6,33.98,0,0,,0,0,41,14.4,210,1025.1,60,20,400.4,1.4,4,,Partially cloudy,partly-cloudy-day,33345099999
"Київ, Україна",2023-10-11T16:00:00,14,14,-2,33.07,0,0,,0,0,41,20.9,196.7,1024,0.2,,337.5,1.2,3,,Clear,clear-day,remote
"Київ, Україна",2023-10-11T17:00:00,12.5,12.5,-1.7,37.28,0,0,,0,0,40.3,17.6,193.6,1023,10.4,,189.7,0.7,2,,Clear,clear-day,remote
"Київ, Україна",2023-10-11T18:00:00,11.7,11.7,-2.1,38.16,0,0,,0,0,33.8,7.2,170,1023.6,80,20,56.1,0.2,1,,Partially cloudy,partly-cloudy-day,33345099999
"Київ, Україна",2023-10-11T19:00:00,12.9,12.9,-2.3,34.74,0,0,,0,0,33.8,17.6,192.9,1023,94.9,,0.7,0,0,,Overcast,cloudy,remote
"Київ, Україна",2023-10-11T20:00:00,10.9,10.9,-1.8,41.13,0,0,,0,0,37.1,19.1,196.6,1022,93.4,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2023-10-11T21:00:00,10.2,10.2,-1.4,44.38,0,0,,0,0,40,7.2,190,1022.3,80,20,0,0,0,,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2023-10-11T22:00:00,10.9,10.9,-1.8,41.13,0,0,,0,0,39.6,21.6,199.2,1021,79.7,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2023-10-11T23:00:00,10.9,10.9,-0.9,43.94,0,0,,0,0,40.7,22,200.9,1021,96.6,,0,0,0,,Overcast,cloudy,remote
