name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Київ, Україна",2024-10-12T10:00:00,11.5,11.5,11,96.74,0,0,,0,0,41,22,330.9,1014,100,,22.9,0.1,0,,Overcast,cloudy,remote
"Київ, Україна",2024-10-12T11:00:00,11.7,11.7,9.9,88.72,0,0,,0,0,41.8,22.3,334.2,1015,100,,35.9,0.1,0,,Overcast,cloudy,remote
"Київ, Україна",2024-10-12T12:00:00,11.9,11.9,9.7,86.39,0,0,,0,0,43.9,10.8,340,1015.6,100,20,76.4,0.3,1,,Overcast,cloudy,33345099999
"Київ, Україна",2024-10-12T13:00:00,12,12,9,81.87,0,0,,0,0,44.3,21.6,337.5,1016,100,,100.6,0.4,1,,Overcast,cloudy,remote
"Київ, Україна",2024-10-12T14:00:00,12.4,12.4,9,79.75,0,0,,0,0,44.3,22.3,343.8,1016,100,,151.4,0.5,2,,Overcast,cloudy,remote
"Київ, Україна",2024-10-12T15:00:00,12.7,12.7,8.9,77.67,0,0,,0,0,43.9,22.7,347.4,1016,98.4,,133.2,0.5,1,,Overcast,cloudy,remote
"Київ, Україна",2024-10-12T16:00:00,13.1,13.1,8.9,75.66,0,0,,0,0,44.3,20.9,348.6,1016,100,,81.5,0.3,1,,Overcast,cloudy,remote
"Київ, Україна",2024-10-12T17:00:00,12.4,12.4,8.5,77.1,0,0,,0,0,40,18,347.9,1017,100,,34.6,0.1,0,,Overcast,cloudy,remote
"Київ, Україна",2024-10-12T18:00:00,12.6,12.6,8.2,74.56,0,0,,0,0,33.1,10.8,340,1016.6,100,20,15.1,0.1,0,,Overcast,cloudy,33345099999
"Київ, Україна",2024-10-12T19:00:00,12.8,12.8,8.5,75.1,0,0,,0,0,35.3,18.7,349.5,1017,100,,0.1,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-10-12T20:00:00,11.5,11.5,8.3,80.71,0,0,,0,0,35.3,18.7,348.8,1017,100,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-10-12T21:00:00,11.4,11.4,8.4,81.8,0,0,,0,0,34.6,14.4,340,1017.1,100,20,0,0,0,,Overcast,cloudy,33345099999
"Київ, Україна",2024-10-12T22:00:00,11.6,11.6,8.5,81.27,0,0,,0,0,36.4,18.7,346.8,1017,100,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-10-12T23:00:00,10.7,10.7,8.1,83.96,0,0,,0,0,34.2,18,345.1,1017,100,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-10-13T00:00:00,11.4,11.4,8.6,82.91,0,0,,0,0,33.8,7.2,340,1016.4,100,20,0,0,0,,Overcast,cloudy,33345099999
"Київ, Україна",2024-10-13T01:00:00,9.8,7.3,7.7,86.77,0,0,,0,0,32.8,17.6,330,1016,100,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-10-13T02:00:00,9.8,7.3,7.6,86.18,0,0,,0,0,32.4,17.6,331.5,1016,100,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-10-13T03:00:00,9.9,8.5,7.9,87.37,0,0,,0,0,25.2,9.7,326.2,1016,100,,,,,,Overcast,cloudy,remote
"Київ, Україна",2024-10-13T04:00:00,9.7,8.2,7.7,87.35,0,0,,0,0,26.3,10.1,324.5,1016,98.9,,,,,,Overcast,cloudy,remote
"Київ, Україна",2024-10-13T05:00:00,9.5,8,7.6,87.93,0,0,,0,0,26.3,9.7,326.8,1015,100,,,,,,Overcast,cloudy,remote
"Київ, Україна",2024-10-13T06:00:00,9.7,8.8,7.1,83.84,0,0,,0,0,25.2,7.2,320,1015.1,100,20,,,,,Overcast,cloudy,33345099999
"Київ, Україна",2024-10-13T07:00:00,9.1,7.7,7.3,88.5,0,0,,0,0,24.1,9,317.7,1014,100,,,,,,Overcast,cloudy,remote
"Київ, Україна",2024-10-13T08:00:00,8.9,7.5,7.1,88.48,0,0,,0,0,23.4,8.6,309.9,1015,100,,,,,,Overcast,cloudy,remote
"Київ, Україна",2024-10-13T09:00:00,8.7,8.7,7.4,91.54,0,0,,0,0,24.1,3.6,320,1014.9,100,4,,,,,Overcast,cloudy,33345099999
"Київ, Україна",2024-10-13T10:00:00,9.1,7.6,6.9,86.11,0,0,,0,0,25.6,9.4,311.3,1015,96.9,,,,,,Overcast,cloudy,remote
"Київ, Україна",2024-10-13T11:00:00,9.7,8.4,7.1,83.84,0,0,,0,0,27.4,9,319.4,1015,94.7,,,,,,Overcast,cloudy,remote
"Київ, Україна",2024-10-13T12:00:00,10.4,10.4,7.7,83.35,0,0,,0,0,25.6,7.2,320,1014.5,100,20,,,,,Overcast,cloudy,33345099999
"Київ, Україна",2024-10-13T13:00:00,10.9,10.9,7.7,80.62,0,0,,0,0,20.9,7.2,312.8,1014,84.9,,,,,,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2024-10-13T14:00:00,12.1,12.1,8.2,77.05,0,0,,0,0,21.2,6.5,322.3,1014,88.1,,,,,,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2024-10-13T15:00:00,11.6,11.6,8.1,79.09,0,0,,0,0,12.2,3.6,360,1013.3,100,20,,,,,Overcast,cloudy,33345099999
"Київ, Україна",2024-10-13T16:00:00,12.4,12.4,8.6,77.62,0,0,,0,0,11.5,2.2,302.3,1013,90.7,,,,,,Overcast,cloudy,remote
"Київ, Україна",2024-10-13T17:00:00,12.3,12.3,8.7,78.66,0,0,,0,0,6.5,0.7,190.4,1013,75.6,,,,,,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2024-10-13T18:00:00,11.4,11.4,8.4,81.8,0,0,,0,0,5.8,0,144.7,1013.1,90,20,,,,,Partially cloudy,partly-cloudy-day,33345099999
"Київ, Україна",2024-10-13T19:00:00,10.4,10.4,9.1,91.65,0,0,,0,0,8.6,3.6,126.3,1013,93.2,,,,,,Overcast,cloudy,remote
"Київ, Україна",2024-10-13T20:00:00,10,10,9.3,95.41,0,0,,0,0,11.2,4.3,138.5,1013,85.1,,,,,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2024-10-13T21:00:00,8.2,8.2,7.2,93.41,0,0,,0,0,9.4,3.6,170,1013,60,4,,,,,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2024-10-13T22:00:00,9.5,9.5,9.1,97.34,0,0,,0,0,10.4,3.2,154.1,1012,97,,,,,,Overcast,cloudy,remote
"Київ, Україна",2024-10-13T23:00:00,9.2,9.2,8.7,96.68,0,0,,0,0,9,3.6,164.4,1012,100,,,,,,Overcast,cloudy,remote
"Київ, Україна",2024-10-14T00:00:00,7.9,7.9,6.9,93.4,0,0,,0,0,10.1,3.6,190,1012.1,80,4,0,0,0,,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2024-10-14T01:00:00,8.5,8.5,7.6,94.07,0,0,,0,0,11.2,4.3,175.9,1011,88.8,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2024-10-14T02:00:00,8.4,8.4,6.8,89.66,0,0,,0,0,12.2,4.7,191.6,1011,85.4,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2024-10-14T03:00:00,7.1,7.1,6.4,95.31,0,0,,0,0,20.5,3.6,200,1011.2,90,4,0,0,0,,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2024-10-14T04:00:00,8.3,6.2,6.9,90.89,0,0,,0,0,23.4,11.9,239.5,1011,100,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-10-14T05:00:00,8.4,6.5,6.9,90.28,0,0,,0,0,23,10.8,255.8,1011,100,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-10-14T06:00:00,8.2,8.2,7.4,94.7,0,0,,0,0,22,3.6,250,1011.4,100,4,0,0,0,,Overcast,cloudy,33345099999
"Київ, Україна",2024-10-14T07:00:00,8.1,5.6,7.2,94.05,0,0,,0,0,23.8,14.8,266.7,1011,65.3,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2024-10-14T08:00:00,7.6,5,6.5,92.74,0,0,,0,0,24.1,14.4,261.7,1012,46.9,,12.3,0,0,,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2024-10-14T09:00:00,7.9,5.9,6.1,88.39,0.5,100,rain,0,0,25.6,10.8,250,1011.9,11.1,20,118.3,0.4,1,,Rain,rain,33345099999
"Київ, Україна",2024-10-14T10:00:00,7.6,4.7,5.8,88.37,0,0,,0,0,33.1,16.9,241.8,1012,4.6,,249.1,0.9,2,,Clear,clear-day,remote
"Київ, Україна",2024-10-14T11:00:00,10.7,10.7,6.2,73.72,0,0,,0,0,40.7,20.5,243.4,1012,44.9,,354.8,1.3,4,,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2024-10-14T12:00:00,11.4,11.4,5.7,67.98,0,0,,0,0,47.9,14.4,220,1011.6,60,20,340.6,1.2,3,,Partially cloudy,partly-cloudy-day,33345099999
"Київ, Україна",2024-10-14T13:00:00,11.2,11.2,6,70.33,0,0,,0,0,52.6,25.2,246.4,1011,100,,258.1,0.9,3,,Overcast,cloudy,remote
"Київ, Україна",2024-10-14T14:00:00,10.7,10.7,6.1,73.21,0,0,,0,0,53.3,25.6,240.2,1011,100,,86.9,0.3,1,,Overcast,cloudy,remote
"Київ, Україна",2024-10-14T15:00:00,10.2,10.2,6.7,78.89,0,0,,0,0,54,22.7,239.8,1012,99.8,,40.7,0.1,0,,Overcast,cloudy,remote
"Київ, Україна",2024-10-14T16:00:00,10.1,10.1,7.4,83.32,0,0,,0,0,47.5,23.4,245.9,1012,99.2,,33,0.1,0,,Overcast,cloudy,remote
"Київ, Україна",2024-10-14T17:00:00,9.2,6.1,7.8,90.95,0,0,,0,0,44.3,22,255.7,1012,95.1,,39.8,0.1,0,,Overcast,cloudy,remote
"Київ, Україна",2024-10-14T18:00:00,9.9,8.3,7.7,86.19,0,0,,0,0,44.6,10.8,250,1013.3,100,20,20.6,0.1,0,,Overcast,cloudy,33345099999
"Київ, Україна",2024-10-14T19:00:00,9.7,6.7,8.3,90.99,0,0,,0,0,43.9,22.3,269.9,1014,95.9,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-10-14T20:00:00,9,5.9,8,93.45,0,0,,0,0,42.1,21.2,269.2,1014,94.7,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-10-14T21:00:00,10.2,10.2,6.9,79.98,0,0,,0,0,39.6,18,250,1014.6,100,20,0,0,0,,Overcast,cloudy,33345099999
"Київ, Україна",2024-10-14T22:00:00,9.4,6.5,7.9,90.35,0,0,,0,0,39.6,20.9,266.6,1015,100,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-10-14T23:00:00,8.8,5.8,7.4,90.93,0,0,,0,0,39.2,20.2,268.4,1015,100,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-10-15T00:00:00,9.4,8.4,6.2,80.42,0,0,,0,0,37.8,7.2,280,1015.1,90,20,0,0,0,,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2024-10-15T01:00:00,8.2,5.2,6.6,89.64,0,0,,0,0,34.9,18.7,261,1015,100,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-10-15T02:00:00,8.2,5.2,6.4,88.42,0,0,,0,0,32.8,18.4,257.2,1016,100,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-10-15T03:00:00,8.4,7.3,5.4,81.4,0,0,,0,0,32.4,7.2,250,1015.8,90,20,0,0,0,,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2024-10-15T04:00:00,8,5.1,6.2,88.4,0.1,100,rain,0,0,32,17.6,256.2,1016,100,,0,0,0,,"Rain, Overcast",rain,remote
"Київ, Україна",2024-10-15T05:00:00,7.7,4.8,5.9,88.38,0,0,,0,0,30.6,16.6,257.5,1016,100,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-10-15T06:00:00,7.9,6.7,5.1,82.47,0,0,,0,0,28.4,7.2,250,1016.2,90,20,0,0,0,,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2024-10-15T07:00:00,7.9,5.4,5.9,87.18,0,0,,0,0,26.3,14.4,260.2,1016,100,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-10-15T08:00:00,8.4,6,6.2,86.03,0,0,,0,0,25.6,14.4,261.5,1017,100,,3.7,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-10-15T09:00:00,8.1,6.9,5.4,83.07,0,0,,0,0,25.6,7.2,260,1018.1,100,20,40.6,0.1,0,,Overcast,cloudy,33345099999
"Київ, Україна",2024-10-15T10:00:00,8,5.1,6,87.19,0,0,,0,0,28.1,17.6,273,1018,100,,47.9,0.2,0,,Overcast,cloudy,remote
"Київ, Україна",2024-10-15T11:00:00,10.3,10.3,6.6,77.83,0,0,,0,0,35.3,16.9,279.4,1018,99.2,,86.2,0.3,1,,Overcast,cloudy,remote
"Київ, Україна",2024-10-15T12:00:00,9.2,8.2,6.6,83.78,0,0,,0,0,32.4,7.2,290,1019,100,20,114.3,0.4,1,,Overcast,cloudy,33345099999
"Київ, Україна",2024-10-15T13:00:00,11.4,11.4,6.5,71.84,0,0,,0,0,32,17.3,284.2,1019,100,,109.5,0.4,1,,Overcast,cloudy,remote
"Київ, Україна",2024-10-15T14:00:00,11.4,11.4,6.7,72.84,0.1,100,rain,0,0,32,15.8,286.6,1019,100,,115.7,0.4,1,,"Rain, Overcast",rain,remote
"Київ, Україна",2024-10-15T15:00:00,11.4,11.4,6.6,72.34,0.1,100,rain,0,0,32,16.9,292.1,1019,100,,112.1,0.4,1,,"Rain, Overcast",rain,remote
"Київ, Україна",2024-10-15T16:00:00,11.7,11.7,6.7,71.41,0,0,,0,0,30.2,14,292.8,1019,100,,112,0.4,1,,Overcast,cloudy,remote
"Київ, Україна",2024-10-15T17:00:00,10.4,10.4,6.9,78.92,0.3,100,rain,0,0,28.1,11.5,292.1,1020,99.2,,60.3,0.2,1,,"Rain, Overcast",rain,remote
"Київ, Україна",2024-10-15T18:00:00,10.6,10.6,6.4,75.24,0,0,,0,0,23,3.6,280,1020.2,80,20,17.2,0.1,0,,Partially cloudy,partly-cloudy-day,33345099999
"Київ, Україна",2024-10-15T19:00:00,10.7,10.7,7.5,80.6,0,0,,0,0,16.9,9.7,292.8,1021,98.8,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-10-15T20:00:00,8.8,7.3,7.2,89.69,0,0,,0,0,15.5,9.4,294,1021,99.8,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-10-15T21:00:00,9.4,9.4,7.1,85.55,0,0,,0,0,16.2,3.6,300,1021.9,90,20,0,0,0,,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2024-10-15T22:00:00,8.6,7.1,7.3,91.54,0.1,100,rain,0,0,16.2,9,314.5,1022,99,,0,0,0,,"Rain, Overcast",rain,remote
"Київ, Україна",2024-10-15T23:00:00,8,6.4,7.1,94.04,0,0,,0,0,16.6,9,320.5,1023,98.8,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-10-16T00:00:00,9.4,8.4,7.2,86.14,0,0,,0,0,16.2,7.2,320,1022.8,100,20,0,0,0,,Overcast,cloudy,33345099999
"Київ, Україна",2024-10-16T01:00:00,7.4,5.7,6.8,95.97,0,0,,0,0,15.1,9,328.8,1023,60.2,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2024-10-16T02:00:00,7.5,5.8,6.7,94.67,0,0,,0,0,15.1,9,324.9,1024,72.2,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2024-10-16T03:00:00,7.7,7.7,6.6,92.75,0,0,,0,0,15.8,3.6,320,1023.6,100,10,0,0,0,,Overcast,cloudy,33345099999
"Київ, Україна",2024-10-16T04:00:00,7.4,5.5,6.4,93.37,0,0,,0,0,17.3,10.1,319.6,1024,89.4,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2024-10-16T05:00:00,6.9,4.9,5.7,92.06,0,0,,0,0,18,10.1,316.2,1024,78.2,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2024-10-16T06:00:00,5.9,5.9,4.9,93.29,0,0,,0,0,19.1,3.6,280,1024.8,82.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2024-10-16T07:00:00,7.1,5.1,5.4,88.94,0,0,,0,0,19.1,10.1,308.6,1025,81.8,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2024-10-16T08:00:00,7.3,5.2,5.5,88.34,0,0,,0,0,19.1,10.8,305.3,1025,79.6,,6.4,0,0,,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2024-10-16T09:00:00,5.6,4,4.7,93.93,0,0,,0,0,20.5,7.2,290,1026.1,90,4,68,0.2,1,,Partially cloudy,partly-cloudy-day,33345099999
