name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Київ, Україна",2024-11-20T12:00:00,10.8,10.8,5.2,68.33,0,0,,0,0,56.9,29.5,176.1,999,98.4,,108.4,0.4,1,,Overcast,cloudy,remote
"Київ, Україна",2024-11-20T13:00:00,10.6,10.6,5.1,68.76,0,0,,0,0,59.4,30.2,174,998,86.4,,69.2,0.2,1,,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2024-11-20T14:00:00,10.7,10.7,5.2,68.79,0,0,,0,0,59,31.3,173.9,997,54.2,,108.7,0.4,1,,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2024-11-20T15:00:00,10.9,10.9,5.1,67.41,0,0,,0,0,57.6,29.5,174.6,995,87.1,,81.1,0.3,1,,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2024-11-20T16:00:00,11,11,5.1,66.96,0,0,,0,0,54,27.7,171.8,995,98.5,,28.6,0.1,0,,Overcast,cloudy,remote
"Київ, Україна",2024-11-20T17:00:00,10.4,10.4,6,74.18,0,0,,0,0,52.6,27,172.7,994,100,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-11-20T18:00:00,10.6,10.6,5.9,72.69,0,0,,0,0,52.6,27,174.7,993,100,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-11-20T19:00:00,10.4,10.4,5.8,73.16,0,0,,0,0,53.3,27.7,176.2,993,98.4,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-11-20T20:00:00,10.5,10.5,5.6,71.67,0,0,,0,0,53.3,27,182.3,993,97.2,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-11-20T21:00:00,10.7,10.7,5.5,70.23,0,0,,0,0,49.7,24.1,187.7,993,99.2,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-11-20T22:00:00,9.3,6.3,5.2,75.54,0,0,,0,0,45,22,187.3,992,100,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-11-20T23:00:00,9.7,6.9,5.5,75.09,0.1,100,rain,0,0,41,20.2,189.3,992,100,,0,0,0,,"Rain, Overcast",rain,remote
"Київ, Україна",2024-11-21T00:00:00,7.8,4.9,4.9,81.89,0.4,100,rain,0,0,37.8,16.9,202.6,992,100,,0,0,0,,"Rain, Overcast",rain,remote
"Київ, Україна",2024-11-21T01:00:00,7.4,4.9,5.5,87.74,0.8,100,rain,0,0,32.8,13.7,253,993,100,,0,0,0,,"Rain, Overcast",rain,remote
"Київ, Україна",2024-11-21T02:00:00,5.5,1.7,4.2,91.33,0.9,100,rain,0,0,35.3,19.8,303.4,994,100,,0,0,0,,"Rain, Overcast",rain,remote
"Київ, Україна",2024-11-21T03:00:00,3.6,-0.5,2.3,91.2,1,100,rain,0,0,37.1,18.4,319.9,994,100,,0,0,0,,"Rain, Overcast",rain,remote
"Київ, Україна",2024-11-21T04:00:00,0.7,-3.6,0.3,97.15,1.6,100,"rain,snow",0,0,33.1,15.1,322,994,100,,0,0,0,,"Snow, Rain, Overcast",rain,remote
"Київ, Україна",2024-11-21T05:00:00,1.2,-2.9,0.7,96.46,2.2,100,"rain,snow",0.5,0.5,29.2,14.4,320.1,994,100,,0,0,0,,"Snow, Rain, Overcast",snow,remote
"Київ, Україна",2024-11-21T06:00:00,1.8,-2.1,1.2,95.79,2.4,100,"rain,snow",1.1,1.6,27.7,14,317.7,994,100,,0,0,0,,"Snow, Rain, Overcast",snow,remote
"Київ, Україна",2024-11-21T07:00:00,0.5,-3.9,0.2,97.85,2.1,100,"rain,snow",1.3,6,27.7,15.5,320.8,993,100,,0,0,0,,"Snow, Rain, Overcast",snow,remote
"Київ, Україна",2024-11-21T08:00:00,0.7,-4.3,0.4,97.86,1.6,100,"rain,snow",1,4.9,31,19.1,321.1,993,100,,0.9,0,0,,"Snow, Rain, Overcast",snow,remote
"Київ, Україна",2024-11-21T09:00:00,1,-3.7,0.7,97.86,1.6,100,"rain,snow",0.6,5.1,36.4,17.6,322.1,994,100,,10.4,0,0,,"Snow, Rain, Overcast",snow,remote
"Київ, Україна",2024-11-21T10:00:00,0.5,-4.1,0.1,97.15,1.1,100,"rain,snow",1.1,5.3,33.1,16.6,324.4,993,100,,29.9,0.1,0,,"Snow, Rain, Overcast",snow,remote
"Київ, Україна",2024-11-21T11:00:00,0.8,-4,0.1,95.07,0.7,100,"rain,snow",1.2,5.2,33.1,18.4,320.2,993,100,,63.1,0.2,1,,"Snow, Rain, Overcast",snow,remote
"Київ, Україна",2024-11-21T12:00:00,0.4,-5.2,-0.6,93,0.5,100,"rain,snow",1.1,7.7,37.4,23,320,993,100,,71.9,0.3,1,,"Snow, Rain, Overcast",snow,remote
"Київ, Україна",2024-11-21T13:00:00,0.5,-5.2,-0.4,93.68,0.4,100,"rain,snow",0.8,7.8,40.7,24.1,318.2,993,100,,79.2,0.3,1,,"Snow, Rain, Overcast",snow,remote
"Київ, Україна",2024-11-21T14:00:00,0.6,-5,-0.3,93.69,0.2,100,"rain,snow",0.9,7.8,42.1,23.8,313.8,994,100,,90.5,0.3,1,,"Snow, Rain, Overcast",snow,remote
"Київ, Україна",2024-11-21T15:00:00,0.5,-4.8,-0.3,94.37,0.1,100,"rain,snow",0.7,7.8,42.1,20.9,302.1,995,100,,58.4,0.2,1,,"Snow, Rain, Overcast",snow,remote
"Київ, Україна",2024-11-21T16:00:00,0.3,-4.8,-1,90.97,0,0,,0,7.8,38.2,19.4,289.7,996,100,,19.8,0.1,0,,Overcast,cloudy,remote
"Київ, Україна",2024-11-21T17:00:00,0.3,-4.7,-1,90.97,0,0,,0,7.8,36.4,18.7,281.8,997,100,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-11-21T18:00:00,0.4,-4.4,-1.2,89.01,0,0,,0,7.8,34.9,17.6,273.6,998,100,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-11-21T19:00:00,0.2,-4.4,-1.9,85.78,0,0,,0,7.8,32,16.2,263.1,999,100,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-11-21T20:00:00,0.4,-4.1,-2,83.92,0,0,,0,7.8,29.2,15.5,252.1,1000,98.4,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-11-21T21:00:00,0.1,-4.4,-2.2,84.51,0,0,,0,7.8,28.1,15.5,244.6,1002,65.9,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2024-11-21T22:00:00,-0.4,-5.2,-2.4,86.35,0,0,,0,7.8,28.8,16.6,242.3,1002,11.7,,0,0,0,,Clear,clear-night,remote
"Київ, Україна",2024-11-21T23:00:00,-0.3,-5.2,-2.1,87.64,0,0,,0,7.8,31,17.3,241.6,1004,1,,0,0,0,,Clear,clear-night,remote
"Київ, Україна",2024-11-22T00:00:00,-1.5,-6.7,-2.9,90.17,0,0,,0,7.8,31.3,16.9,242.9,1005,3.8,,0,0,0,,Clear,clear-night,remote
"Київ, Україна",2024-11-22T01:00:00,-1.4,-6.3,-2.9,89.51,0,0,,0,7.8,30.2,15.8,241.6,1006,0.6,,0,0,0,,Clear,clear-night,remote
"Київ, Україна",2024-11-22T02:00:00,-1.1,-3.8,-2.8,88.22,0,0,,0,3.6,16.6,7.2,230,1007.4,42.5,20,,,,,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2024-11-22T03:00:00,-0.6,-2.7,-2.4,87.62,0,0,,0,3.6,17.3,5.8,213,1008,35.3,,,,,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2024-11-22T04:00:00,-0.9,-3.1,-2.6,88.24,0,0,,0,3.5,16.6,6.1,199.7,1009,24.2,,,,,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2024-11-22T05:00:00,-2.6,-2.6,-3.8,91.45,0,0,,0,3.5,16.6,3.6,210,1009.6,46.7,20,,,,,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2024-11-22T06:00:00,-1.6,-4.1,-2.7,92.2,0,0,,0,3.5,15.8,6.5,167.9,1010,70.9,,,,,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2024-11-22T07:00:00,-2,-5.3,-2.8,94.25,0,0,,0,3.5,21.2,8.6,167.1,1010,99.6,,,,,,Overcast,cloudy,remote
"Київ, Україна",2024-11-22T08:00:00,-4.1,-7.3,-4.8,94.87,0,0,,0,7,21.6,7.2,160,1009.9,80,10,,,,,Partially cloudy,partly-cloudy-day,33345099999
"Київ, Україна",2024-11-22T09:00:00,-2.1,-5.5,-3.7,88.79,0,0,,0,5.2,23,8.6,143.8,1009,100,,,,,,Overcast,cloudy,remote
"Київ, Україна",2024-11-22T10:00:00,-1.2,-4.9,-3.3,85.62,0,0,,0,5.2,26.6,10.4,150.2,1010,100,,,,,,Overcast,cloudy,remote
"Київ, Україна",2024-11-22T11:00:00,-1.1,-4.9,-3.1,86.27,0,0,,0,5.1,28.8,10.8,160,1009.1,100,20,,,,,Overcast,cloudy,33345099999
"Київ, Україна",2024-11-22T12:00:00,0.5,-3.2,-2.8,78.53,0,0,,0,5,31.7,11.9,142.1,1008,100,,,,,,Overcast,cloudy,remote
"Київ, Україна",2024-11-22T13:00:00,1,-3,-2.7,76.31,0,0,,0,4.9,35.3,14,148.5,1007,100,,,,,,Overcast,cloudy,remote
"Київ, Україна",2024-11-22T14:00:00,0.9,-3,-1,87.12,0,0,"rain,snow",0.1,4.8,33.8,13.3,134.1,1007,100,,,,,,Overcast,cloudy,remote
"Київ, Україна",2024-11-22T15:00:00,0.6,-3.3,-0.4,93.01,0,0,"rain,snow",0.4,5.4,33.5,13,135.6,1006,100,,,,,,Overcast,cloudy,remote
"Київ, Україна",2024-11-22T16:00:00,0.7,-3.9,-0.3,93.01,0,0,"rain,snow",0.5,5.9,43.2,16.9,128,1004,100,,,,,,Overcast,cloudy,remote
"Київ, Україна",2024-11-22T17:00:00,0.9,-3.2,0.4,96.46,0,0,"rain,snow",0.3,6.2,43.2,14.4,150,1003.1,100,4,,,,,Overcast,cloudy,33345099999
"Київ, Україна",2024-11-22T18:00:00,0.6,-3.1,0.1,96.45,0,0,"rain,snow",0.1,6.3,37.8,11.9,142.5,1003,100,,,,,,Overcast,cloudy,remote
"Київ, Україна",2024-11-22T19:00:00,0.4,-3,0.1,97.85,0,0,"rain,snow",0.8,7.1,30.2,10.4,137,1003,100,,,,,,Overcast,cloudy,remote
"Київ, Україна",2024-11-22T20:00:00,2.2,0,1.7,96.49,8,100,rain,1.1,8,15.8,7.2,150,1001.3,100,4,,,,,"Rain, Overcast",snow,33345099999
"Київ, Україна",2024-11-22T21:00:00,0.9,-1.1,0.6,97.86,0,0,,0,8.7,16.6,6.1,106.4,1001,100,,,,,,Overcast,cloudy,remote
"Київ, Україна",2024-11-22T22:00:00,1.4,1.4,1.1,97.87,0,0,,0,8.5,15.5,4.3,118.4,1001,100,,,,,,Overcast,cloudy,remote
"Київ, Україна",2024-11-22T23:00:00,3.1,3.1,2.6,96.52,0,0,,0,8.3,11.5,3.6,160,999,100,4,,,,,Overcast,cloudy,33345099999
"Київ, Україна",2024-11-23T00:00:00,1.8,1.8,1.5,97.88,0,0,,0,8.1,8.3,1.8,42.3,999,100,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-11-23T01:00:00,1.8,1.8,1.6,98.58,0,0,,0,7.9,6.8,2.5,318.4,998,100,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-11-23T02:00:00,1.1,-2.5,1,99.28,0,0,,0,7.7,16.2,11.9,331.1,997,100,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-11-23T03:00:00,0.9,-3.6,0.9,100,0,0,,0,7.5,22.7,16.2,323.6,997,100,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-11-23T04:00:00,0.4,-4.4,0.2,98.56,0,0,,0,7.4,30.2,17.3,320.2,997,100,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-11-23T05:00:00,0.7,-2.7,0.2,96.45,0,0,,0,7.3,35.3,10.8,320,997.4,100,4,0,0,0,,Overcast,cloudy,33345099999
"Київ, Україна",2024-11-23T06:00:00,1.2,-3.7,0.8,97.16,0,0,,0,7.2,38.5,19.8,309.4,999,100,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-11-23T07:00:00,0.4,-5.2,-0.2,95.74,0,0,,0,7.2,41.8,22.7,308.3,1000,100,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-11-23T08:00:00,0.6,-3.6,-0.8,90.33,16,100,"rain,snow",0.3,5,45.4,14.4,320,1001.5,100,20,3.4,0,0,,"Snow, Rain, Overcast",snow,33345099999
"Київ, Україна",2024-11-23T09:00:00,0.4,-5.5,-0.2,95.74,0,0,"rain,snow",0.3,5.7,47.9,25.2,307.5,1003,100,,26.4,0.1,0,,Overcast,cloudy,remote
"Київ, Україна",2024-11-23T10:00:00,-0.1,-5.9,-1.1,92.97,0,0,"rain,snow",0.2,5.7,47.2,23.8,306.4,1004,100,,65,0.2,1,,Overcast,cloudy,remote
"Київ, Україна",2024-11-23T11:00:00,0.2,-4.7,-1.6,87.69,0,0,"rain,snow",0.1,5.6,46.8,18,320,1005,100,10,70.9,0.3,1,,Overcast,cloudy,33345099999
"Київ, Україна",2024-11-23T12:00:00,0.3,-6,-2.1,83.91,0,0,"rain,snow",0.1,5.6,53.6,28.8,313.3,1006,96.6,,102,0.4,1,,Overcast,cloudy,remote
"Київ, Україна",2024-11-23T13:00:00,0.5,-5.7,-2.1,82.71,0,0,,0,5.5,56.5,28.4,308.7,1008,92.8,,128.1,0.5,1,,Overcast,cloudy,remote
"Київ, Україна",2024-11-23T14:00:00,0.4,-5.5,-1.8,85.17,0,0,,0,5.4,57.2,25.9,304.6,1009,93.3,,119.4,0.4,1,,Overcast,cloudy,remote
"Київ, Україна",2024-11-23T15:00:00,0.2,-5.5,-2,85.15,0,0,,0,5.4,50.8,23,295.5,1010,93.6,,79.7,0.3,1,,Overcast,cloudy,remote
"Київ, Україна",2024-11-23T16:00:00,-0.5,-6.4,-3.3,81.35,0,0,,0,5.3,47.5,23.8,297.4,1012,69.6,,19.3,0.1,0,,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2024-11-23T17:00:00,-0.6,-4.3,-3.6,80.13,0,0,,0,5.3,44.6,10.8,300,1013.9,100,20,0,0,0,,Overcast,cloudy,33345099999
"Київ, Україна",2024-11-23T18:00:00,-0.5,-6,-3.3,81.35,0,0,,0,5.2,42.8,20.5,299.2,1015,81.5,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2024-11-23T19:00:00,-0.5,-5.9,-3,83.19,0,0,,0,5.2,39.2,20.2,300,1016,88.6,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2024-11-23T20:00:00,-0.1,-3.7,-2.6,83.24,0,0,,0,5.2,37.8,10.8,310,1017.2,90,20,0,0,0,,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2024-11-23T21:00:00,0.4,-5.1,-1.6,86.43,0,0,,0,5.1,40.7,22,299.7,1018,79.7,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2024-11-23T22:00:00,-0.1,-5.7,-2.6,83.24,0,0,,0,5.1,42.5,22.3,299.5,1019,38.2,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2024-11-23T23:00:00,-0.8,-4.5,-3.8,80.1,0,0,,0,5,42.5,10.8,300,1020.9,10,20,0,0,0,,Clear,clear-night,33345099999
"Київ, Україна",2024-11-24T00:00:00,-1.8,-7.6,-3.9,85.56,0,0,,0,5,39.6,20.2,293.3,1021,22.6,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2024-11-24T01:00:00,-2.1,-7.5,-4,86.82,0,0,,0,5,36.4,17.6,287,1023,27.2,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2024-11-24T02:00:00,-2.1,-5,-4.6,82.99,0,0,,0,5,33.8,7.2,280,1024.1,80,20,0,0,0,,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2024-11-24T03:00:00,-1.7,-6.7,-3.6,86.86,0,0,,0,4.9,31.7,15.8,284.3,1025,26.8,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2024-11-24T04:00:00,-1.2,-6,-3,87.56,0,0,,0,4.9,30.6,15.1,289.6,1025,58.7,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2024-11-24T05:00:00,-0.6,-3.2,-3.6,80.13,0,0,,0,4.9,30.6,7.2,310,1026.1,90,20,0,0,0,,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2024-11-24T06:00:00,-0.4,-5,-2.3,86.99,0,0,,0,4.9,29.5,15.5,299.6,1027,96.8,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-11-24T07:00:00,-0.1,-4.5,-2,87.02,0,0,,0,4.8,28.1,14.4,297.6,1027,94,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-11-24T08:00:00,-0.3,-0.3,-3.6,78.4,0,0,,0,4,26.3,3.6,300,1028.4,100,20,4.2,0,0,,Overcast,cloudy,33345099999
"Київ, Україна",2024-11-24T09:00:00,-0.2,-4.4,-2.3,85.73,0,0,,0,4,27,13.7,292.9,1029,81.6,,32.3,0.1,0,,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2024-11-24T10:00:00,1.7,-1.9,-1.9,77,0,0,,0,4,27,12.6,290.4,1030,71,,84.2,0.3,1,,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2024-11-24T11:00:00,1.1,1.1,-3.1,73.55,0,0,,0,3.9,29.2,3.6,290,1029.9,100,20,160.5,0.6,2,,Overcast,cloudy,33345099999
"Київ, Україна",2024-11-24T12:00:00,2,-2,-2.5,72.1,0,0,,0,3.8,31.3,15.1,305.7,1030,79.4,,185.8,0.7,2,,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2024-11-24T13:00:00,2,-1.9,-2.5,72.1,0,0,,0,3.7,29.9,14.4,307.6,1030,86.3,,166.4,0.6,2,,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2024-11-24T14:00:00,1.4,-0.9,-3.6,69.34,0,0,,0,3.6,27,7.2,280,1030.7,100,20,129.8,0.5,1,,Overcast,cloudy,33345099999
"Київ, Україна",2024-11-24T15:00:00,2.1,0.1,-1.9,74.83,0,0,,0,3.6,22.3,6.8,293,1031,61.2,,75.5,0.3,1,,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2024-11-24T16:00:00,0,-2,-1.9,87.03,0,0,,0,3.6,13.3,5.8,265.2,1031,59.6,,19.5,0.1,0,,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2024-11-24T17:00:00,-0.3,-0.3,-3.9,76.66,0,0,,0,3.6,9,0,239.7,1031.7,68,20,0,0,0,,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2024-11-24T18:00:00,-0.1,-0.1,-2.1,86.38,0,0,,0,3.6,8.3,4,187.6,1032,47.4,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2024-11-24T19:00:00,-2.2,-5.2,-3.1,93.54,0,0,,0,3.6,10.1,7.6,225,1032,18.3,,0,0,0,,Clear,clear-night,remote
"Київ, Україна",2024-11-24T20:00:00,-1.8,-4.6,-4.3,83.03,0,0,,0,3.6,10.4,7.2,210,1032.6,15.5,20,0,0,0,,Clear,clear-night,33345099999
"Київ, Україна",2024-11-24T21:00:00,-3,-5.7,-3.8,94.2,0,0,,0,3.6,9.7,6.5,198.2,1032,13.3,,0,0,0,,Clear,clear-night,remote
"Київ, Україна",2024-11-24T22:00:00,-4.6,-7.9,-5,97.03,0,0,,0,3.6,9.7,7.2,154,1033,9.2,,0,0,0,,Clear,clear-night,remote
"Київ, Україна",2024-11-24T23:00:00,-3.9,-3.9,-5.4,89.31,0,0,,0,3.6,10.4,0,149.6,1033.3,6.3,20,0,0,0,,Clear,clear-night,33345099999
"Київ, Україна",2024-11-25T00:00:00,-4.5,-8.3,-5,96.3,0,0,,0,3.6,10.1,8.6,146.7,1033,12.4,,0,0,0,,Clear,clear-night,remote
"Київ, Україна",2024-11-25T01:00:00,-4.8,-8.2,-5.3,96.29,0,0,,0,3.6,10.8,7.6,143.7,1033,13.2,,0,0,0,,Clear,clear-night,remote
"Київ, Україна",2024-11-25T02:00:00,-4.8,-4.8,-5.8,92.7,0,0,,0,3.6,11.2,0,142.4,1033.6,26.9,4,0,0,0,,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2024-11-25T03:00:00,-4,-6.9,-4.6,95.59,0,0,,0,3.6,14,6.5,149.9,1033,75.8,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2024-11-25T04:00:00,-4.6,-7.2,-5.1,96.29,0,0,,0,3.6,14,5.8,157.6,1033,79.7,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2024-11-25T05:00:00,-4.1,-4.1,-5.1,92.74,0,0,,0,3.6,12.6,0,156,1033.6,84.2,4,0,0,0,,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2024-11-25T06:00:00,-5.2,-7.5,-5.5,97.75,0,0,,0,3.6,10.8,5,148.9,1034,85.5,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2024-11-25T07:00:00,-5.2,-7.9,-5.5,97.75,0,0,,0,3.6,14.8,5.8,141.2,1034,86.1,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2024-11-25T08:00:00,-5.1,-5.1,-5.9,94.11,0,0,,0,4,16.9,0,140,1034.8,86.1,4,5.3,0,0,,Partially cloudy,partly-cloudy-day,33345099999
"Київ, Україна",2024-11-25T09:00:00,-5.1,-9.6,-5.4,97.75,0,0,,0,3.6,19.8,10.4,148.3,1035,86.4,,46.3,0.2,0,,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2024-11-25T10:00:00,-0.8,-4.6,-2.3,89.56,0,0,,0,3.6,21.6,11.2,153.7,1035,94.9,,103,0.4,1,,Overcast,cloudy,remote
"Київ, Україна",2024-11-25T11:00:00,-0.1,-0.1,-3.1,80.21,0,0,,0,3.6,23,3.6,160,1034.1,10,20,153,0.6,2,,Clear,clear-day,33345099999
"Київ, Україна",2024-11-25T12:00:00,-0.1,-3.2,-2.7,82.63,0,0,,0,3.5,22.7,9,157,1035,84,,207.3,0.7,2,,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2024-11-25T13:00:00,0,-3.2,-2.9,80.82,0,0,,0,3.5,20.9,9.4,155.2,1034,83.5,,207.6,0.7,2,,Partially cloudy,partly-cloudy-day,remote
"Київ, Україна",2024-11-25T14:00:00,2.1,2.1,-1.8,75.38,0,0,,0,3.5,19.8,3.6,130,1032.9,99.2,20,164.8,0.6,2,,Overcast,cloudy,33345099999
"Київ, Україна",2024-11-25T15:00:00,0.1,-3,-3,79.64,0,0,,0,3.4,18,9,128.1,1033,100,,86,0.3,1,,Overcast,cloudy,remote
"Київ, Україна",2024-11-25T16:00:00,-0.6,-3.7,-2.9,84.43,0,0,,0,3.4,13,8.6,124.2,1033,100,,23.5,0.1,0,,Overcast,cloudy,remote
"Київ, Україна",2024-11-25T17:00:00,-2.3,-2.3,-3.1,94.24,0,0,,0,3.4,15.1,3.6,160,1032.4,100,1,0,0,0,,Overcast,cloudy,33345099999
"Київ, Україна",2024-11-25T18:00:00,-2.6,-6.6,-3.9,90.77,0,0,,0,3.4,17.6,10.4,146.3,1031,97.2,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-11-25T19:00:00,-3.3,-7.6,-4.3,92.79,0,0,,0,3.4,18.4,11.2,143.6,1031,98,,0,0,0,,Overcast,cloudy,remote
"Київ, Україна",2024-11-25T20:00:00,-3.3,-3.3,-3.8,96.33,0,0,,0,3.4,19.8,3.6,150,1031.7,97.6,1,0,0,0,,Overcast,cloudy,33345099999
"Київ, Україна",2024-11-25T21:00:00,-3,-7.4,-4.2,91.42,0,0,,0,3.4,21.2,11.5,154.6,1031,58,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2024-11-25T22:00:00,-3.5,-7.9,-4.5,92.77,0,0,,0,3.4,20.2,11.2,161.3,1031,45.7,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2024-11-25T23:00:00,-3.3,-6.4,-3.8,96.33,0,0,,0,3.4,20.2,7.2,150,1030.6,35.4,1,0,0,0,,Partially cloudy,partly-cloudy-night,33345099999
"Київ, Україна",2024-11-26T00:00:00,-4.5,-8.9,-5.2,94.85,0,0,,0,3.4,19.1,10.4,159.5,1030,23.6,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
"Київ, Україна",2024-11-26T01:00:00,-4.8,-9.1,-5.3,96.29,0,0,,0,3.4,18,10.1,146.6,1030,16.8,,0,0,0,,Clear,clear-night,remote
"Київ, Україна",2024-11-26T02:00:00,-3.6,-3.6,-4.1,96.32,0,0,,0,3.1,20.9,3.6,150,1029.6,11.2,1,0,0,0,,Clear,clear-night,33345099999
